id,vul_id,file,method,version,label,ast_n_nodes,ast_n_edges,ast_n_leaves,ast_max_depth,ast_avg_branching,ast_error_nodes,ast_truncated,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34,feat_35,feat_36,feat_37,feat_38,feat_39,feat_40,feat_41,feat_42,feat_43,feat_44,feat_45,feat_46,feat_47,feat_48,feat_49,feat_50,feat_51,feat_52,feat_53,feat_54,feat_55,feat_56,feat_57,feat_58,feat_59,feat_60,feat_61,feat_62,feat_63,feat_64,feat_65,feat_66,feat_67,feat_68,feat_69,feat_70,feat_71,feat_72,feat_73,feat_74,feat_75,feat_76,feat_77,feat_78,feat_79,feat_80,feat_81,feat_82,feat_83,feat_84,feat_85,feat_86,feat_87,feat_88,feat_89,feat_90,feat_91,feat_92,feat_93,feat_94,feat_95,feat_96,feat_97,feat_98,feat_99,feat_100,feat_101,feat_102,feat_103,feat_104,feat_105,feat_106,feat_107,feat_108,feat_109,feat_110,feat_111,feat_112,feat_113,feat_114,feat_115,feat_116,feat_117,feat_118,feat_119,feat_120,feat_121,feat_122,feat_123,feat_124,feat_125,feat_126,feat_127
VUL4J-42::src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java::testEscapeSingleQuotesOnArgument::vulnerable,VUL4J-42,src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java,testEscapeSingleQuotesOnArgument,vulnerable,1,155,154,106,13,0.9935483870967742,0,0,4.0,4.0,6.0,3.0,10.0,1.0,10.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,0.0,9.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,10.0,0.0,5.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,12.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,12.0,5.0,1.0,10.0,13.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,6.0,27.0,1.0,4.0,0.0,10.0,16.0,1.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,5.0,0.0,1.0,2.0,0.0,1.0,8.0,3.0,8.0,4.0,4.0,5.0,2.0,0.0,10.0,5.0,6.0,2.0,4.0,3.0,0.0,10.0,0.0,5.0,0.0,17.0,18.0,5.049856185913086,5.0434250831604,4.672828674316406,13.0,0.9935483932495117,0.0,0.0,1.0
VUL4J-42::src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java::testEscapeSingleQuotesOnArgument::fixed,VUL4J-42,src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java,testEscapeSingleQuotesOnArgument,fixed,0,157,156,108,13,0.9936305732484076,0,0,4.0,4.0,6.0,3.0,10.0,1.0,10.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,0.0,9.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,11.0,0.0,5.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,13.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,3.0,12.0,5.0,1.0,10.0,13.0,3.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,7.0,27.0,1.0,4.0,0.0,10.0,16.0,1.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,5.0,0.0,1.0,2.0,0.0,1.0,8.0,3.0,9.0,4.0,5.0,5.0,2.0,0.0,10.0,5.0,6.0,2.0,4.0,3.0,0.0,10.0,0.0,5.0,0.0,18.0,18.0,5.062594890594482,5.056245803833008,4.691348075866699,13.0,0.993630588054657,0.0,0.0,1.0
VUL4J-42::src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java::testArgumentsWithsemicolon::vulnerable,VUL4J-42,src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java,testArgumentsWithsemicolon,vulnerable,1,682,681,468,13,0.998533724340176,0,0,29.0,15.0,24.0,17.0,36.0,1.0,55.0,3.0,5.0,2.0,57.0,1.0,5.0,2.0,1.0,56.0,2.0,29.0,2.0,4.0,11.0,3.0,0.0,0.0,1.0,8.0,4.0,15.0,2.0,3.0,3.0,1.0,2.0,12.0,67.0,0.0,8.0,10.0,0.0,0.0,1.0,6.0,1.0,5.0,60.0,4.0,47.0,0.0,0.0,7.0,0.0,0.0,1.0,6.0,11.0,3.0,0.0,1.0,0.0,3.0,63.0,19.0,5.0,50.0,53.0,14.0,10.0,11.0,2.0,0.0,1.0,10.0,7.0,10.0,0.0,23.0,112.0,2.0,7.0,4.0,55.0,63.0,1.0,0.0,14.0,55.0,12.0,0.0,13.0,7.0,8.0,0.0,14.0,11.0,0.0,1.0,2.0,0.0,2.0,39.0,1.0,22.0,30.0,23.0,11.0,1.0,0.0,61.0,20.0,65.0,2.0,30.0,3.0,0.0,45.0,2.0,8.0,2.0,78.0,75.0,6.526494979858398,6.52502965927124,6.1506028175354,13.0,0.9985337257385254,0.0,0.0,1.0
VUL4J-42::src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java::testArgumentsWithsemicolon::fixed,VUL4J-42,src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java,testArgumentsWithsemicolon,fixed,0,682,681,468,13,0.998533724340176,0,0,29.0,15.0,24.0,17.0,36.0,1.0,55.0,3.0,5.0,2.0,57.0,1.0,5.0,2.0,1.0,56.0,2.0,29.0,2.0,4.0,11.0,3.0,0.0,0.0,1.0,8.0,4.0,15.0,2.0,3.0,3.0,1.0,2.0,12.0,67.0,0.0,8.0,10.0,0.0,0.0,1.0,6.0,1.0,5.0,60.0,4.0,47.0,0.0,0.0,7.0,0.0,0.0,1.0,6.0,11.0,3.0,0.0,1.0,0.0,3.0,63.0,19.0,5.0,50.0,53.0,14.0,10.0,11.0,2.0,0.0,1.0,10.0,7.0,10.0,0.0,23.0,112.0,2.0,7.0,4.0,55.0,63.0,1.0,0.0,14.0,55.0,12.0,0.0,13.0,7.0,8.0,0.0,14.0,11.0,0.0,1.0,2.0,0.0,2.0,39.0,1.0,22.0,30.0,23.0,11.0,1.0,0.0,61.0,20.0,65.0,2.0,30.0,3.0,0.0,45.0,2.0,8.0,2.0,78.0,75.0,6.526494979858398,6.52502965927124,6.1506028175354,13.0,0.9985337257385254,0.0,0.0,1.0
VUL4J-42::src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java::testBourneShellQuotingCharacters::vulnerable,VUL4J-42,src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java,testBourneShellQuotingCharacters,vulnerable,1,518,517,354,11,0.9980694980694981,0,0,25.0,5.0,24.0,4.0,25.0,0.0,49.0,2.0,2.0,1.0,50.0,1.0,1.0,1.0,0.0,49.0,1.0,25.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,3.0,51.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,49.0,0.0,47.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,50.0,7.0,1.0,46.0,49.0,4.0,21.0,4.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,23.0,81.0,1.0,2.0,0.0,47.0,52.0,1.0,0.0,5.0,50.0,3.0,0.0,5.0,2.0,2.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,27.0,1.0,6.0,43.0,23.0,2.0,1.0,0.0,51.0,23.0,68.0,2.0,25.0,3.0,0.0,28.0,0.0,2.0,0.0,72.0,72.0,6.251904010772705,6.249975204467773,5.87211799621582,11.0,0.9980695247650146,0.0,0.0,1.0
VUL4J-42::src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java::testBourneShellQuotingCharacters::fixed,VUL4J-42,src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java,testBourneShellQuotingCharacters,fixed,0,518,517,354,11,0.9980694980694981,0,0,25.0,5.0,24.0,4.0,25.0,0.0,49.0,2.0,2.0,1.0,50.0,1.0,1.0,1.0,0.0,49.0,1.0,25.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,1.0,3.0,51.0,0.0,4.0,4.0,2.0,0.0,0.0,2.0,1.0,1.0,49.0,0.0,47.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,2.0,50.0,7.0,1.0,46.0,49.0,4.0,21.0,4.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,23.0,81.0,1.0,2.0,0.0,47.0,52.0,1.0,0.0,5.0,50.0,3.0,0.0,5.0,2.0,2.0,0.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,27.0,1.0,6.0,43.0,23.0,2.0,1.0,0.0,51.0,23.0,68.0,2.0,25.0,3.0,0.0,28.0,0.0,2.0,0.0,72.0,72.0,6.251904010772705,6.249975204467773,5.87211799621582,11.0,0.9980695247650146,0.0,0.0,1.0
VUL4J-42::src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java::testAddSingleQuotesOnArgumentWithSpaces::vulnerable_other,VUL4J-42,src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java,testAddSingleQuotesOnArgumentWithSpaces,vulnerable_other,0,155,154,105,13,0.9935483870967742,0,0,4.0,4.0,6.0,2.0,11.0,1.0,9.0,3.0,1.0,1.0,10.0,1.0,1.0,2.0,0.0,8.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,9.0,0.0,5.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,11.0,0.0,12.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,11.0,6.0,1.0,12.0,11.0,3.0,1.0,1.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,26.0,2.0,4.0,0.0,14.0,15.0,1.0,0.0,7.0,5.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,6.0,0.0,0.0,2.0,0.0,1.0,8.0,1.0,8.0,4.0,4.0,5.0,1.0,0.0,11.0,5.0,6.0,2.0,4.0,3.0,0.0,10.0,0.0,5.0,0.0,17.0,16.0,5.049856185913086,5.0434250831604,4.6634392738342285,13.0,0.9935483932495117,0.0,0.0,1.0
VUL4J-42::src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java::newShell::vulnerable_other,VUL4J-42,src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java,newShell,vulnerable_other,0,27,26,17,8,0.9629629629629629,0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,3.332204580307007,3.295836925506592,2.890371799468994,8.0,0.9629629850387573,0.0,0.0,1.0
VUL4J-43::util/src/main/java/org/eclipse/rdf4j/common/io/ZipUtil.java::isZipStream::vulnerable,VUL4J-43,util/src/main/java/org/eclipse/rdf4j/common/io/ZipUtil.java,isZipStream,vulnerable,1,84,83,57,10,0.9880952380952381,0,0,2.0,1.0,6.0,3.0,2.0,0.0,4.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,7.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,2.0,0.0,6.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,5.0,2.0,6.0,3.0,0.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,0.0,10.0,10.0,4.442651271820068,4.430816650390625,4.060442924499512,10.0,0.988095223903656,0.0,0.0,1.0
VUL4J-43::util/src/main/java/org/eclipse/rdf4j/common/io/ZipUtil.java::isZipStream::fixed,VUL4J-43,util/src/main/java/org/eclipse/rdf4j/common/io/ZipUtil.java,isZipStream,fixed,0,84,83,57,10,0.9880952380952381,0,0,2.0,1.0,6.0,3.0,2.0,0.0,4.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,7.0,0.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,2.0,0.0,6.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,5.0,2.0,6.0,3.0,0.0,2.0,2.0,0.0,4.0,2.0,3.0,2.0,2.0,2.0,0.0,4.0,0.0,2.0,0.0,10.0,10.0,4.442651271820068,4.430816650390625,4.060442924499512,10.0,0.988095223903656,0.0,0.0,1.0
VUL4J-43::util/src/main/java/org/eclipse/rdf4j/common/io/ZipUtil.java::extract::vulnerable,VUL4J-43,util/src/main/java/org/eclipse/rdf4j/common/io/ZipUtil.java,extract,vulnerable,1,58,57,39,10,0.9827586206896551,0,0,0.0,2.0,4.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,4.0,2.0,6.0,4.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,2.0,4.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0,5.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,3.0,2.0,4.077537536621094,4.060442924499512,3.6888794898986816,10.0,0.982758641242981,0.0,0.0,1.0
VUL4J-43::util/src/main/java/org/eclipse/rdf4j/common/io/ZipUtil.java::extract::fixed,VUL4J-43,util/src/main/java/org/eclipse/rdf4j/common/io/ZipUtil.java,extract,fixed,0,100,99,68,11,0.99,0,0,1.0,3.0,5.0,0.0,4.0,0.0,5.0,2.0,2.0,1.0,7.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,6.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,7.0,3.0,0.0,1.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,4.0,2.0,1.0,1.0,12.0,1.0,2.0,9.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,6.0,4.0,1.0,2.0,3.0,0.0,8.0,4.0,1.0,3.0,1.0,3.0,1.0,5.0,0.0,2.0,1.0,7.0,10.0,4.6151204109191895,4.605170249938965,4.234106540679932,11.0,0.9900000095367432,0.0,0.0,1.0
VUL4J-43::util/src/main/java/org/eclipse/rdf4j/common/io/ZipUtil.java::extract::vulnerable,VUL4J-43,util/src/main/java/org/eclipse/rdf4j/common/io/ZipUtil.java,extract,vulnerable,1,100,99,68,11,0.99,0,0,1.0,3.0,5.0,0.0,4.0,0.0,5.0,2.0,2.0,1.0,7.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,6.0,0.0,1.0,3.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,7.0,3.0,0.0,1.0,8.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,4.0,2.0,1.0,1.0,12.0,1.0,2.0,9.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,6.0,4.0,1.0,2.0,3.0,0.0,8.0,4.0,1.0,3.0,1.0,3.0,1.0,5.0,0.0,2.0,1.0,7.0,10.0,4.6151204109191895,4.605170249938965,4.234106540679932,11.0,0.9900000095367432,0.0,0.0,1.0
VUL4J-43::util/src/main/java/org/eclipse/rdf4j/common/io/ZipUtil.java::writeEntry::vulnerable,VUL4J-43,util/src/main/java/org/eclipse/rdf4j/common/io/ZipUtil.java,writeEntry,vulnerable,1,129,128,89,12,0.9922480620155039,0,0,0.0,6.0,5.0,1.0,5.0,1.0,8.0,2.0,3.0,2.0,12.0,1.0,2.0,1.0,3.0,4.0,6.0,6.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,5.0,3.0,6.0,1.0,2.0,3.0,5.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,7.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,4.0,7.0,4.0,2.0,2.0,1.0,0.0,5.0,11.0,2.0,0.0,0.0,9.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,24.0,1.0,3.0,2.0,1.0,14.0,3.0,0.0,8.0,2.0,0.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,1.0,7.0,0.0,0.0,1.0,2.0,2.0,10.0,2.0,5.0,2.0,0.0,5.0,1.0,6.0,1.0,3.0,0.0,12.0,14.0,4.867534637451172,4.859812259674072,4.499809741973877,12.0,0.9922480583190918,0.0,0.0,1.0
VUL4J-43::util/src/main/java/org/eclipse/rdf4j/common/io/ZipUtil.java::writeEntry::fixed,VUL4J-43,util/src/main/java/org/eclipse/rdf4j/common/io/ZipUtil.java,writeEntry,fixed,0,187,186,128,13,0.9946524064171123,0,0,1.0,8.0,5.0,2.0,7.0,1.0,14.0,2.0,5.0,3.0,19.0,3.0,3.0,1.0,3.0,5.0,6.0,6.0,1.0,3.0,1.0,0.0,0.0,2.0,2.0,1.0,3.0,7.0,3.0,7.0,2.0,3.0,4.0,6.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,12.0,0.0,13.0,0.0,2.0,4.0,0.0,0.0,5.0,9.0,4.0,6.0,3.0,3.0,1.0,7.0,18.0,2.0,0.0,4.0,15.0,4.0,4.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,2.0,32.0,2.0,3.0,2.0,4.0,23.0,3.0,1.0,10.0,3.0,1.0,2.0,4.0,3.0,5.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,1.0,9.0,0.0,0.0,2.0,3.0,2.0,17.0,4.0,7.0,2.0,0.0,6.0,1.0,8.0,1.0,3.0,0.0,17.0,22.0,5.2364420890808105,5.231108665466309,4.859812259674072,13.0,0.9946523904800415,0.0,0.0,1.0
VUL4J-44::src/main/java/org/owasp/esapi/codecs/PercentCodec.java::encodeCharacter::vulnerable,VUL4J-44,src/main/java/org/owasp/esapi/codecs/PercentCodec.java,encodeCharacter,vulnerable,1,147,146,97,11,0.9931972789115646,0,0,0.0,4.0,6.0,6.0,5.0,0.0,8.0,4.0,5.0,2.0,11.0,2.0,5.0,1.0,2.0,4.0,3.0,1.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,5.0,2.0,2.0,2.0,3.0,1.0,6.0,2.0,0.0,2.0,1.0,4.0,1.0,0.0,13.0,2.0,7.0,0.0,0.0,5.0,3.0,0.0,1.0,2.0,1.0,4.0,3.0,0.0,2.0,3.0,11.0,5.0,2.0,1.0,9.0,4.0,3.0,3.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,30.0,1.0,5.0,2.0,0.0,15.0,1.0,0.0,6.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,3.0,4.0,0.0,6.0,1.0,0.0,2.0,7.0,1.0,8.0,2.0,0.0,6.0,2.0,0.0,8.0,7.0,4.0,3.0,1.0,2.0,1.0,12.0,1.0,2.0,2.0,10.0,15.0,4.9972124099731445,4.9904327392578125,4.584967613220215,11.0,0.9931972622871399,0.0,0.0,1.0
VUL4J-44::src/main/java/org/owasp/esapi/codecs/PercentCodec.java::encodeCharacter::fixed,VUL4J-44,src/main/java/org/owasp/esapi/codecs/PercentCodec.java,encodeCharacter,fixed,0,178,177,119,12,0.9943820224719101,0,0,0.0,4.0,7.0,7.0,6.0,0.0,10.0,4.0,6.0,2.0,15.0,2.0,6.0,3.0,2.0,4.0,3.0,1.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,9.0,4.0,2.0,3.0,1.0,4.0,1.0,0.0,16.0,2.0,8.0,0.0,1.0,5.0,3.0,0.0,2.0,3.0,1.0,5.0,4.0,0.0,2.0,3.0,13.0,5.0,2.0,1.0,11.0,6.0,3.0,4.0,5.0,1.0,0.0,6.0,2.0,1.0,2.0,0.0,36.0,1.0,5.0,3.0,0.0,19.0,1.0,1.0,6.0,2.0,2.0,0.0,1.0,1.0,3.0,0.0,4.0,5.0,2.0,7.0,1.0,0.0,2.0,7.0,1.0,10.0,2.0,0.0,7.0,3.0,0.0,10.0,8.0,4.0,3.0,1.0,4.0,1.0,13.0,1.0,2.0,3.0,11.0,19.0,5.1873860359191895,5.181783676147461,4.787491798400879,12.0,0.9943820238113403,0.0,0.0,1.0
VUL4J-44::src/main/java/org/owasp/esapi/codecs/PercentCodec.java::appendTwoUpperHex::vulnerable_other,VUL4J-44,src/main/java/org/owasp/esapi/codecs/PercentCodec.java,appendTwoUpperHex,vulnerable_other,0,116,115,78,12,0.9913793103448276,0,0,0.0,2.0,5.0,4.0,3.0,2.0,5.0,1.0,3.0,2.0,10.0,3.0,3.0,0.0,3.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,6.0,2.0,5.0,1.0,4.0,2.0,4.0,2.0,2.0,7.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,2.0,7.0,0.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,2.0,0.0,2.0,3.0,5.0,2.0,3.0,2.0,5.0,4.0,1.0,5.0,4.0,0.0,0.0,7.0,2.0,0.0,1.0,1.0,22.0,2.0,0.0,1.0,5.0,11.0,1.0,4.0,4.0,1.0,0.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.0,7.0,4.0,6.0,2.0,0.0,3.0,0.0,5.0,0.0,1.0,1.0,8.0,9.0,4.762174129486084,4.753590106964111,4.369447708129883,12.0,0.9913793206214905,0.0,0.0,1.0
VUL4J-44::src/main/java/org/owasp/esapi/codecs/PercentCodec.java::toUtf8Bytes::vulnerable_other,VUL4J-44,src/main/java/org/owasp/esapi/codecs/PercentCodec.java,toUtf8Bytes,vulnerable_other,0,72,71,47,12,0.9861111111111112,0,0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,5.0,5.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,7.0,3.0,1.0,1.0,0.0,1.0,5.0,3.0,1.0,0.0,5.0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,5.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,5.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,3.0,4.0,4.290459632873535,4.276666164398193,3.8712010383605957,12.0,0.9861111044883728,0.0,0.0,1.0
